"Xiaomi Official Redmi 9 4/64 GB Garansi Resmi Mi Smartphone - Sunset Purple","Claim voucher (3% hingga 200RB) duluan, code: XIAOMIMAR

8MP Lensa ultra wide-angle
13MP lensa wide-angle
2MP Sensor Depth
5MP lensa makro

PERLUAS WAWASAN ANDA
Layar Full HD Dot Drop Display 6.53""dengan resolusi 2340x1080 layar depan dilengkapi corning Gorila Glass 3 memastikan pengalaman visual yang mendalam dan memberikan pandangan yang jelas tentang dunia di sekitar Anda.

LEBIH BANYAK KEUNGGULAN YANG DAPAT ANDA NIKMATI
Kinerja yang kuat & stabil dengan prosesor Helio G80, CPU Octa-Core Up To 2.0 GHz multitasking yang lancar dan pengalaman audiovisual dan game yang brilian. Peningkatan kinerja 107% dibandingkan dengan generasi sebelumnya.

PENGISIAN DAYA CEPAT, BATERAI BESAR, TIDAK PERNAH TAKUT KEHABISAN DAYA
Dengan kapasitas baterai 5020mAh seperti powerbank dan teknologi fast charging 18W, Anda dapat menghabiskan waktu untuk menonton film, bermain game, atau menelepon, memberikan daya tahan yang Anda butuhkan.

TIGA PILIHAN WARNA
Pilih Sesuai Gayamu
Carbon Grey, Ocean Green, Sunset Purple
Fitur detil yang membuat pengguna lebih nyaman:
2+1 SIM Slot
OS : Android 10 / MIUI 11
Bluetooth 5.0
Mikrofon dengan peredam suara bising
3.5 mm Headphone jack
IR remote untuk kontrol peralatan rumah anda
Konektor USB type-C yang dapat dibalik""""

Spesifikasi
RAM : 3GB / 4GB
Kapasitas Penyimpanan : 32GB / 64GB
Warna : Carbon Grey, Ocean Green, Sunset Purple

Tampilan Layar
6.53"""" FHD + Dot Drop Display
Layar Depan Gorilla Glass 3
2340x1080, 1500:1 Color Contrast Ratio

Performa
Chipset: Mediatek Helio G80
CPU : Octa-core CPU, up to 2.0 GHz
LPDDR4X RAM, eMMC 5.1 storage

Kamera
Kamera Belakang : 8MP Lensa ultra wide-angle 13MP lensa wide-angle 2MP Sensor Depth 5MP lensa makro
8MP selfie camera

Baterai
Battery: 5020mAh (typ) mendukung pengisian cepat 18W

Konektivitas
USB : Type-C
SIM : 2+1 SIM Slot
OS System: Android 10, MIUI 11
Jaringan : GSM / WCDMA / LTE Dual 4G Standby","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/9/aeb31aae-e65f-4234-a511-c9f68b800d03.png.webp?ect=4g","Rp1.699.000","4.9","Xiaomi Official Store"
"Xiaomi Official Redmi 9 4/64 GB Garansi Resmi Mi Smartphone - Ocean Green","Claim voucher (3% hingga 200RB) duluan, code: XIAOMIMAR

8MP Lensa ultra wide-angle
13MP lensa wide-angle
2MP Sensor Depth
5MP lensa makro

PERLUAS WAWASAN ANDA
Layar Full HD Dot Drop Display 6.53""dengan resolusi 2340x1080 layar depan dilengkapi corning Gorila Glass 3 memastikan pengalaman visual yang mendalam dan memberikan pandangan yang jelas tentang dunia di sekitar Anda.

LEBIH BANYAK KEUNGGULAN YANG DAPAT ANDA NIKMATI
Kinerja yang kuat & stabil dengan prosesor Helio G80, CPU Octa-Core Up To 2.0 GHz multitasking yang lancar dan pengalaman audiovisual dan game yang brilian. Peningkatan kinerja 107% dibandingkan dengan generasi sebelumnya.

PENGISIAN DAYA CEPAT, BATERAI BESAR, TIDAK PERNAH TAKUT KEHABISAN DAYA
Dengan kapasitas baterai 5020mAh seperti powerbank dan teknologi fast charging 18W, Anda dapat menghabiskan waktu untuk menonton film, bermain game, atau menelepon, memberikan daya tahan yang Anda butuhkan.

TIGA PILIHAN WARNA
Pilih Sesuai Gayamu
Carbon Grey, Ocean Green, Sunset Purple
Fitur detil yang membuat pengguna lebih nyaman:
2+1 SIM Slot
OS : Android 10 / MIUI 11
Bluetooth 5.0
Mikrofon dengan peredam suara bising
3.5 mm Headphone jack
IR remote untuk kontrol peralatan rumah anda
Konektor USB type-C yang dapat dibalik""""

Spesifikasi
RAM : 3GB / 4GB
Kapasitas Penyimpanan : 32GB / 64GB
Warna : Carbon Grey, Ocean Green, Sunset Purple

Tampilan Layar
6.53"""" FHD + Dot Drop Display
Layar Depan Gorilla Glass 3
2340x1080, 1500:1 Color Contrast Ratio

Performa
Chipset: Mediatek Helio G80
CPU : Octa-core CPU, up to 2.0 GHz
LPDDR4X RAM, eMMC 5.1 storage

Kamera
Kamera Belakang : 8MP Lensa ultra wide-angle 13MP lensa wide-angle 2MP Sensor Depth 5MP lensa makro
8MP selfie camera

Baterai
Battery: 5020mAh (typ) mendukung pengisian cepat 18W

Konektivitas
USB : Type-C
SIM : 2+1 SIM Slot
OS System: Android 10, MIUI 11
Jaringan : GSM / WCDMA / LTE Dual 4G Standby","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/9/b55ea0df-8047-43a7-8abb-81a195aff567.png.webp?ect=4g","Rp1.699.000","4.9","Xiaomi Official Store"
"Xiaomi Official Redmi 9 4/64 GB Garansi Resmi Mi Smartphone - Carbon Grey","Claim voucher (3% hingga 200RB) duluan, code: XIAOMIMAR

8MP Lensa ultra wide-angle
13MP lensa wide-angle
2MP Sensor Depth
5MP lensa makro

PERLUAS WAWASAN ANDA
Layar Full HD Dot Drop Display 6.53""dengan resolusi 2340x1080 layar depan dilengkapi corning Gorila Glass 3 memastikan pengalaman visual yang mendalam dan memberikan pandangan yang jelas tentang dunia di sekitar Anda.

LEBIH BANYAK KEUNGGULAN YANG DAPAT ANDA NIKMATI
Kinerja yang kuat & stabil dengan prosesor Helio G80, CPU Octa-Core Up To 2.0 GHz multitasking yang lancar dan pengalaman audiovisual dan game yang brilian. Peningkatan kinerja 107% dibandingkan dengan generasi sebelumnya.

PENGISIAN DAYA CEPAT, BATERAI BESAR, TIDAK PERNAH TAKUT KEHABISAN DAYA
Dengan kapasitas baterai 5020mAh seperti powerbank dan teknologi fast charging 18W, Anda dapat menghabiskan waktu untuk menonton film, bermain game, atau menelepon, memberikan daya tahan yang Anda butuhkan.

TIGA PILIHAN WARNA
Pilih Sesuai Gayamu
Carbon Grey, Ocean Green, Sunset Purple
Fitur detil yang membuat pengguna lebih nyaman:
2+1 SIM Slot
OS : Android 10 / MIUI 11
Bluetooth 5.0
Mikrofon dengan peredam suara bising
3.5 mm Headphone jack
IR remote untuk kontrol peralatan rumah anda
Konektor USB type-C yang dapat dibalik""""

Spesifikasi
RAM : 3GB / 4GB
Kapasitas Penyimpanan : 32GB / 64GB
Warna : Carbon Grey, Ocean Green, Sunset Purple

Tampilan Layar
6.53"""" FHD + Dot Drop Display
Layar Depan Gorilla Glass 3
2340x1080, 1500:1 Color Contrast Ratio

Performa
Chipset: Mediatek Helio G80
CPU : Octa-core CPU, up to 2.0 GHz
LPDDR4X RAM, eMMC 5.1 storage

Kamera
Kamera Belakang : 8MP Lensa ultra wide-angle 13MP lensa wide-angle 2MP Sensor Depth 5MP lensa makro
8MP selfie camera

Baterai
Battery: 5020mAh (typ) mendukung pengisian cepat 18W

Konektivitas
USB : Type-C
SIM : 2+1 SIM Slot
OS System: Android 10, MIUI 11
Jaringan : GSM / WCDMA / LTE Dual 4G Standby","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/9/e470581b-fa15-43e6-8bed-8b08ab3d18db.png.webp?ect=4g","Rp1.699.000","4.9","Xiaomi Official Store"
"Xiaomi Official Redmi Note 9 4/64 GB Garansi Resmi Mi Smartphone - Sunset Red","Prosesor
MTK Helio G85
Prosesor octa-core performa tinggi
Frekuensi: hingga 2,0GHz
GPU: ARM G52 MC2, hingga 1000MHz
MediaTek HyperEngine

Baterai dan Pengisian daya
5020mAh (typ)*
Mendukung pengisian daya cepat 18W
Pengisi daya dalam kotak: 22,5W
Mendukung pengisian daya nirkabel terbalik 9W (maks)

Layar dan Desain
6,53"" DotDisplay
Resolusi: 2340x1080 FHD+ | 19,5:9
Kecerahan 450nit (typ)
Rasio kontras warna: 1500:1 (typ)
NTSC: 84% (typ)
Corning® Gorilla® Glass 5 depan
Pelapis nano tahan percikan
Kamera belakang

48MP AI quad kamera
48MP kamera utama
Ukuran sensor 1/2""
1,6μm 4-in-1 Super Piksel, 0,8μm ukuran piksel
f/1.79
AF, Lensa 6P, FOV 79,4°
8MP kamera sudut ultra lebar
FOV 118°
f/2.2
Ukuran sensor 1/4""
Ukuran piksel 1,12μm, lensa 5P
2MP kamera makro
AF (2cm-10cm)
Ukuran piksel 1,75μm
f/2.4 aperture
2MP sensor kedalaman
Ukuran sensor 1/5""
Ukuran piksel 1,75μm
Lensa 3P, ƒ/2.4, FF
Penyimpanan dan RAM


ROM+Ram: 4GB + 64GB","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/9/77b1673e-4a10-4a9d-a81e-9ef762d90870.png.webp?ect=4g","Rp1.999.000","4.9","Xiaomi Official Store"
"Robot RT180 10000mAh Powerbank Dual Input Port Micro USB & Type C - Putih","100% Original Robot

Brand : ROBOT
Type : RT180
Color : White \ Green
capacity : 10.000mAh
Micro Input : DC5V,2A
Type-C Input : DC5V/2A
USB Output : DC 5V/2.1A

Pengenalan Produk:
1. Kapasitas Real 10.000mAh
2. Dual Input TYPE-C Dan Micro
3. Ketebalan 12mm
4. Berat 225 Gram
5. Design tepi melengkung pas di telapak tangan dan anti-slip
6. Daya Power Bank terisi penuh hanya 5.5 Jam
7. Terdapat 9 Smart Protection
8. Dapat di bawa kedalam pesawat karena memenuhi standart penerbangan","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/8/27571a9c-8a6b-436d-9b0a-34d968ec0f06.jpg.webp?ect=4g","Rp111.000","4.9","bestdeal official"
"Robot RT180 10000mAh Powerbank Dual Input Port Micro USB & Type C - Hijau","100% Original Robot

Brand : ROBOT
Type : RT180
Color : White \ Green
capacity : 10.000mAh
Micro Input : DC5V,2A
Type-C Input : DC5V/2A
USB Output : DC 5V/2.1A

Pengenalan Produk:
1. Kapasitas Real 10.000mAh
2. Dual Input TYPE-C Dan Micro
3. Ketebalan 12mm
4. Berat 225 Gram
5. Design tepi melengkung pas di telapak tangan dan anti-slip
6. Daya Power Bank terisi penuh hanya 5.5 Jam
7. Terdapat 9 Smart Protection
8. Dapat di bawa kedalam pesawat karena memenuhi standart penerbangan","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/8/27571a9c-8a6b-436d-9b0a-34d968ec0f06.jpg.webp?ect=4g","Rp111.000","4.9","bestdeal official"
"UNEED Powerbank 20000mAh Built in Cable Fast Charging 2.1A - UPB231.2","REKOMENDASI PRODUK UNEED LAINNYA :
Charger Smart Charging : https://www.tokopedia.com/uneed-indonesia/uneed-dual-smart-charger-fast-charging-max-10w-uch121
Kabel Fast Charging : https://www.tokopedia.com/uneed-indonesia/uneed-nylon-braided-kabel-data-type-c-micro-usb-lightning-ucb43-micro-usb
Kabel Auto Disconnect QC 3.0 : kasi link UCB21
Hybrid Pro Glass Screen Protector for Smartphone :

BUILT IN CABLE
Di desain khusus dengan built-in cable pada powerbank, sehingga anda tidak perlu repot membawa kabel usb, cukup dengan membawa powerbank dan sudah dapat digunakan kapanpun dimanapun.

FAST RE-CHARGE 2A
Dengan teknologi Fast Re-Charge sehingga pengisian daya ke powerbank akan lebih cepat dan efisien.

SMART CHARGING
Akan menyesuaikan besarnya daya yang paling tepat, dengan waktu tercepat yang sesuai dengan perangkat anda, yang didukung dengan IC PROTECTION untuk perlindungan ekstra pada perangkat anda.

QUAD OUTPUT & TRIPLE INPUT
Memiliki 3 port sebagai input untuk mendukung mobilitas dan 4 port output yang dapat mengisi daya secara bersamaan.

IC PROTECTION SYSTEM
Dapat melindungi powerbank anda dari Over Voltage, Over Current, Over Charge, Over Power, Over Heat dan Short Circuit.

BATTERY LED INDICATOR
Terdapat LED Indicator yang akan memudahkan pengguna untuk mengetahui kapasitas yg tersisa dari powerbank.

PRODUCT DIMENSIONS
P x L x T : 140 x 68 x 30mm
Weight : 456g

UNEED UPB231.2 Garansi 12 bulan terhitung dari tanggal pembelian dengan ketentuan:
Full Replacement, jika powerbank bermasalah / rusak akan ditukar dengan powerbank yang baru
Kartu Garansi & Nota pembelian harus disertakan saat claim garansi ( jika salah satu dari Kartu Garansi / Nota pembelian hilang maka Garansi VOID )
Garansi hanya berlaku untuk UNIT POWERBANK","https://images.tokopedia.net/img/cache/500-square/product-1/2020/10/7/18519484/18519484_5b2483c7-3064-4093-b5a9-5b713b52ba0d_1280_1280.webp?ect=4g","Rp161.640","4.9","Uneed Indonesia"
"ACMIC D10 10000mAh Mini PowerBank (Digital Display + 2A Fast Charge) - Kabel Type C","GARANSI 18 BULAN RUSAK GANTI BARU
UNLIMITED CLAIM
TANPA PERLU SIMPAN BOX

(Selama bisa klik BELI, berarti Stok Ready yah 😊)


PROMO SPESIAL RAMADHAN EKSTRA

Harga Awal = Rp 399.000

HARGA KHUSUS SRE = Rp 135.000 - Rp 145.000


Untuk pembelian Grosir Klik :


Gratis
➤ Pouch Jaring Premium
➤ + Kabel 100cm (Pilih salah satu kabel divarian dan Warna dikirim random)

INFO PENGIRIMAN :

Catatan:
Mohon videokan proses unboxing saat membuka paket demi mencegah hal-hal yang tidak diinginkan. Terima kasih :)
▁▁▁▁▁▁▁▁▁
Info Produk:

ACMIC D10 10000mAh Mini Power Bank
⦿ Real 10000mAh
⦿ Atom Cell Technology (Ukuran hingga 70% Power Bank Normal)
⦿ ABS + PC CASE (Tangguh, tahan panas & api)
⦿ LED Digital Display
⦿ 2A Fast Charge (2 x lebih cepat dibanding Power Bank 1A)
⦿ Dual USB Output
⦿ Over charge / discharge / current multiple protection
⦿ Smart Power Management
⦿ Smart Charging Solutions
⦿ Safe ✈ 37Wh
▁▁▁▁▁▁▁▁▁
SPESIFIKASI :
Kapasitas = 10.000mAh / 37Wh
Dimensi Ukuran = 90.7 x 63.3 x 22.3mm
Berat = 184g (Power Bank Only)
Daya Masuk Micro USB = 5V;2A
Daya Keluar USB 1 & 2 = 5V;2A (IQ Charging)
▁▁▁▁▁▁▁▁▁
Paket Penjualan:
☑ ACMIC D10 10.000mAh Mini Power Bank
☑ Kartu Garansi
☑ Kertas Panduan Bahasa indonesia","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/22/642f03ae-5394-41bd-924b-a4272e351ecd.jpg.webp?ect=4g","Rp145.000","4.9","ACMIC Official Store"
"ACMIC D10 10000mAh Mini PowerBank (Digital Display + 2A Fast Charge) - Kabel Micro USB","GARANSI 18 BULAN RUSAK GANTI BARU
UNLIMITED CLAIM
TANPA PERLU SIMPAN BOX

(Selama bisa klik BELI, berarti Stok Ready yah 😊)


PROMO SPESIAL RAMADHAN EKSTRA

Harga Awal = Rp 399.000

HARGA KHUSUS SRE = Rp 135.000 - Rp 145.000


Untuk pembelian Grosir Klik :


Gratis
➤ Pouch Jaring Premium
➤ + Kabel 100cm (Pilih salah satu kabel divarian dan Warna dikirim random)

INFO PENGIRIMAN :

Catatan:
Mohon videokan proses unboxing saat membuka paket demi mencegah hal-hal yang tidak diinginkan. Terima kasih :)
▁▁▁▁▁▁▁▁▁
Info Produk:

ACMIC D10 10000mAh Mini Power Bank
⦿ Real 10000mAh
⦿ Atom Cell Technology (Ukuran hingga 70% Power Bank Normal)
⦿ ABS + PC CASE (Tangguh, tahan panas & api)
⦿ LED Digital Display
⦿ 2A Fast Charge (2 x lebih cepat dibanding Power Bank 1A)
⦿ Dual USB Output
⦿ Over charge / discharge / current multiple protection
⦿ Smart Power Management
⦿ Smart Charging Solutions
⦿ Safe ✈ 37Wh
▁▁▁▁▁▁▁▁▁
SPESIFIKASI :
Kapasitas = 10.000mAh / 37Wh
Dimensi Ukuran = 90.7 x 63.3 x 22.3mm
Berat = 184g (Power Bank Only)
Daya Masuk Micro USB = 5V;2A
Daya Keluar USB 1 & 2 = 5V;2A (IQ Charging)
▁▁▁▁▁▁▁▁▁
Paket Penjualan:
☑ ACMIC D10 10.000mAh Mini Power Bank
☑ Kartu Garansi
☑ Kertas Panduan Bahasa indonesia","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/22/d06835e3-3bef-40b1-afd3-113d80104e60.jpg.webp?ect=4g","Rp145.000","4.9","ACMIC Official Store"
"ACMIC D10 10000mAh Mini PowerBank (Digital Display + 2A Fast Charge) - Tanpa Kabel","GARANSI 18 BULAN RUSAK GANTI BARU
UNLIMITED CLAIM
TANPA PERLU SIMPAN BOX

(Selama bisa klik BELI, berarti Stok Ready yah 😊)


PROMO SPESIAL RAMADHAN EKSTRA

Harga Awal = Rp 399.000

HARGA KHUSUS SRE = Rp 135.000 - Rp 145.000


Untuk pembelian Grosir Klik :


Gratis
➤ Pouch Jaring Premium
➤ + Kabel 100cm (Pilih salah satu kabel divarian dan Warna dikirim random)

INFO PENGIRIMAN :

Catatan:
Mohon videokan proses unboxing saat membuka paket demi mencegah hal-hal yang tidak diinginkan. Terima kasih :)
▁▁▁▁▁▁▁▁▁
Info Produk:

ACMIC D10 10000mAh Mini Power Bank
⦿ Real 10000mAh
⦿ Atom Cell Technology (Ukuran hingga 70% Power Bank Normal)
⦿ ABS + PC CASE (Tangguh, tahan panas & api)
⦿ LED Digital Display
⦿ 2A Fast Charge (2 x lebih cepat dibanding Power Bank 1A)
⦿ Dual USB Output
⦿ Over charge / discharge / current multiple protection
⦿ Smart Power Management
⦿ Smart Charging Solutions
⦿ Safe ✈ 37Wh
▁▁▁▁▁▁▁▁▁
SPESIFIKASI :
Kapasitas = 10.000mAh / 37Wh
Dimensi Ukuran = 90.7 x 63.3 x 22.3mm
Berat = 184g (Power Bank Only)
Daya Masuk Micro USB = 5V;2A
Daya Keluar USB 1 & 2 = 5V;2A (IQ Charging)
▁▁▁▁▁▁▁▁▁
Paket Penjualan:
☑ ACMIC D10 10.000mAh Mini Power Bank
☑ Kartu Garansi
☑ Kertas Panduan Bahasa indonesia","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/22/9cc017e0-97a0-443f-b87d-e3469c5dc873.jpg.webp?ect=4g","Rp135.000","4.9","ACMIC Official Store"
"Xiaomi Official Redmi PowerBank 10000mAh Power Bank Garansi Resmi - Putih","Main Features:
More durable and optimises charging efficiency, offer constant power
Dual USB Input and Output
Two USB ports, which can charge the devices at the same time, the USB-C and Micro USB provide two charging ways, convenient and fast
Power Input
5V 2.1A power input, deliver fast and efficient charging for each connected device.
High-density Lithium Polymer Batteries
Adopts premium Lithium polymer battery cells. It's compatible with smartphones and tablets as well as a variety of digital cameras and handheld gaming devices.

Specification:
General
Brand: Xiaomi
Model: PB100LZM
Material: ABS
Type: Portable Mobile Powers
Mainly Compatible with: Apple,iPad,LG,MP3,MP4,SAMSUNG
Battery Type: Li-Polymer Battery
Battery Current: 2.6A
Connection Type: Micro USB,Two USB Output Interface,Type-C

Product Details
Power (W): 37Wh
Input: 5V 2.1A
Output: 5.1V-2.4A (single port output); 5.1V-2.6A (dual port output)","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/10/6b266a16-8aac-4c54-8681-aaf8a4b896bc.png.webp?ect=4g","Rp142.000","4.9","Xiaomi Official Store"
"Xiaomi Redmi 9A 2/32 Ram 2gb Internal 32gb Garansi Resmi TAM - Biru","100% Garansi Resmi TAM / Xiaomi Indonesia
100% Baru dan Original
100% No repack Masih Segel Ssli Pabrik
free charge+kabel data asli bawaan dalam box


NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2020, June 30
Status Available. Released 2020, July 07
BODY Dimensions 164.9 x 77 x 9 mm (6.49 x 3.03 x 0.35 in)
Weight 196 g (6.91 oz)
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type IPS LCD capacitive touchscreen, 16M colors
Size 6.53 inches, 102.9 cm2 (~81.1% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~269 ppi density)
400 nits typ. brightness (advertised)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G25 (12 nm)
CPU Octa-core 2.0 GHz Cortex-A53
GPU PowerVR GE8320
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 2GB RAM
eMMC 5.1
MAIN CAMERA Single 13 MP, f/2.2, 28mm (wide), PDAF
Features LED flash, HDR
Video 1080p@30/60fps
SELFIE CAMERA Single 5 MP, f/2.2, (wide), 1.12µm
Features HDR
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, BDS
Radio FM radio
USB microUSB 2.0, USB On-The-Go
FEATURES Sensors Accelerometer, proximity
BATTERY Li-Po 5000 mAh, non-removable
Charging Charging 10W","https://images.tokopedia.net/img/cache/500-square/product-1/2020/9/3/33121225/33121225_b52367fb-abbf-4ca5-87e3-ef59f9132b79_600_600.webp?ect=4g","Rp1.169.000","4.9","Kreasindo Online"
"Xiaomi Redmi 9A 2/32 Ram 2gb Internal 32gb Garansi Resmi TAM - Abu-abu","100% Garansi Resmi TAM / Xiaomi Indonesia
100% Baru dan Original
100% No repack Masih Segel Ssli Pabrik
free charge+kabel data asli bawaan dalam box


NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2020, June 30
Status Available. Released 2020, July 07
BODY Dimensions 164.9 x 77 x 9 mm (6.49 x 3.03 x 0.35 in)
Weight 196 g (6.91 oz)
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type IPS LCD capacitive touchscreen, 16M colors
Size 6.53 inches, 102.9 cm2 (~81.1% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~269 ppi density)
400 nits typ. brightness (advertised)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G25 (12 nm)
CPU Octa-core 2.0 GHz Cortex-A53
GPU PowerVR GE8320
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 2GB RAM
eMMC 5.1
MAIN CAMERA Single 13 MP, f/2.2, 28mm (wide), PDAF
Features LED flash, HDR
Video 1080p@30/60fps
SELFIE CAMERA Single 5 MP, f/2.2, (wide), 1.12µm
Features HDR
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, BDS
Radio FM radio
USB microUSB 2.0, USB On-The-Go
FEATURES Sensors Accelerometer, proximity
BATTERY Li-Po 5000 mAh, non-removable
Charging Charging 10W","https://images.tokopedia.net/img/cache/500-square/product-1/2020/9/3/33121225/33121225_b52367fb-abbf-4ca5-87e3-ef59f9132b79_600_600.webp?ect=4g","Rp1.169.000","4.9","Kreasindo Online"
"Xiaomi Official Redmi Note 9 4/64 GB Garansi Resmi Mi Smartphone - Polar White","Prosesor
MTK Helio G85
Prosesor octa-core performa tinggi
Frekuensi: hingga 2,0GHz
GPU: ARM G52 MC2, hingga 1000MHz
MediaTek HyperEngine

Baterai dan Pengisian daya
5020mAh (typ)*
Mendukung pengisian daya cepat 18W
Pengisi daya dalam kotak: 22,5W
Mendukung pengisian daya nirkabel terbalik 9W (maks)

Layar dan Desain
6,53"" DotDisplay
Resolusi: 2340x1080 FHD+ | 19,5:9
Kecerahan 450nit (typ)
Rasio kontras warna: 1500:1 (typ)
NTSC: 84% (typ)
Corning® Gorilla® Glass 5 depan
Pelapis nano tahan percikan
Kamera belakang

48MP AI quad kamera
48MP kamera utama
Ukuran sensor 1/2""
1,6μm 4-in-1 Super Piksel, 0,8μm ukuran piksel
f/1.79
AF, Lensa 6P, FOV 79,4°
8MP kamera sudut ultra lebar
FOV 118°
f/2.2
Ukuran sensor 1/4""
Ukuran piksel 1,12μm, lensa 5P
2MP kamera makro
AF (2cm-10cm)
Ukuran piksel 1,75μm
f/2.4 aperture
2MP sensor kedalaman
Ukuran sensor 1/5""
Ukuran piksel 1,75μm
Lensa 3P, ƒ/2.4, FF
Penyimpanan dan RAM


ROM+Ram: 4GB + 64GB","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/9/6239d0b9-6e4f-4b7d-ac8e-7d6572b1f30c.png.webp?ect=4g","Rp1.999.000","4.9","Xiaomi Official Store"
"Leather Tempat Headphone Pouch Sarung Tablet Pad","Leather Tempat Headphone Pouch Tablet PAD

SIZE : 22CM X 20 CM

Weight : 36 gram

Good Quality Good Quality Good Quality","https://images.tokopedia.net/img/cache/500-square/product-1/2019/5/30/2746247/2746247_cec31c2d-1dc0-42cf-9a5f-f753c8a844d4_678_678.webp?ect=4g","Rp16.000","4.9","MAXI BSG OFFICIAL"
"HYDRA+ iPhone 7 - Anti Gores Hydrogel - Tempered Glass Full - Depan","LAUNCHING PROMO!
Dapatkan HYDRA+ Armored Screen Protector dengan harga normal Rp 119.000 menjadi Rp 59.000 saja. Grab it fast!

Harap Tonton Cara Pasang Disini:
https://youtu.be/NPi9JUzUfqo

Untuk Bagian Back Cover:


Untuk Matte/Anti Glare:


Untuk Varian Anti Blue UV:


UNTUK PEMESANAN HYDRA+ YANG CASE FRIENDLY BISA KASIH NOTES PESAN ""CUT CASE"" AGAR DIKIRIM YANG SEDIKIT LEBIH KECIL (TIDAK FULL)

Tersedia juga untuk varian Lensa, Smartwatch & Kamera


HYDRA+ ARMORED SCREEN PROTECTOR

HYDRA+ Armored Screen Protector merupakan HYDROGEL Protector (bukan kaca seperti Temperglass) yang menggunakan teknologi perlindungan layar kaca yang di desain khusus untuk melindungi layar dari goresan sekaligus menjaga agar layar tetap nyaman saat digunakan. Bahan yang digunakan menggunakan teknologi Premium dari Korea sehingga keamanan dan kenyamanan terjamin saat pemakaian.

Keunggulan HYDRA+ ASP dibandingkan screen protector lain:
1. Anti Sidik Jari Menempel Hingga 70%
2. Ultra sensitive touch - Fingerprint Sangat Responsif
3. High Clarity Crystal Clear - Layar Sangat Jernih
4. Smooth Surfing & Gaming – Kenyamanan saat menyentuh layar saat bermain game dan penggunakan harian karena menggunakan lapisan oleophobic terbaik
5. Self healing – Dapat menghilangkan goresan minor yang berbekas
6. Easy to Use
7. Full Contains Package – Memiliki produk penunjang yang sangat lengkap di dalam kemasan
8. Full Coverage – Perlindungan menyeluruh pada layar

HYDRA+ memiliki 99% jenis model HP/Smartwatch/Gadget anda, silahkan hubungi kami bila tidak menemukan tipe yang anda inginkan.

Isi dalam Paket (Contains):
1. Box Package
2. HYDRA+ Screen Protector
3. Kain Microfiber
4. Tisu Pembersih
5. Pembersih Debu
6. Kartu Pendorong
7. Sticker HYDRA+
8. Guide Pemasangan
9. Box + Bubble Wrap

Note: Bila ada sedikit bubble, diamkan sejenak akan hilang sendiri (Fast Recovery)","https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2020/11/27/95a0c754-a04b-4d79-b579-433deb6d550a.jpg.webp?ect=4g","Rp59.000","4.7","HYDRA+ Official Store"
